onset	duration	nwb_table	angle	cycles_per_second	cycles_per_degree	amplitude	movie_number
199.171001	164.22528	epochs					
201.16339999999764	2.008800000003248	trials	180.0	1.0	0.05	1.0	0.0
205.1646000000037	1.984199999998964	trials	45.0	1.0	0.05	1.0	0.0
209.1658000000025	1.9842999999964377	trials	180.0	1.0	0.05	1.0	0.0
213.16709999999875	1.984199999998964	trials	90.0	1.0	0.05	1.0	0.0
217.16829999999754	1.984199999998964	trials	270.0	1.0	0.05	1.0	0.0
221.1695000000036	2.0005999999993946	trials	45.0	1.0	0.05	1.0	0.0
225.1707000000024	2.0005999999993946	trials	360.0	1.0	0.05	1.0	0.0
229.1719000000012	1.9924000000028173	trials	135.0	1.0	0.05	1.0	0.0
233.17309999999998	1.9924000000028173	trials	360.0	1.0	0.05	1.0	0.0
237.17440000000352	1.9923999999955413	trials	315.0	1.0	0.05	1.0	0.0
241.1756000000023	1.9923999999955413	trials	225.0	1.0	0.05	1.0	0.0
245.1768000000011	1.9924000000028173	trials	225.0	1.0	0.05	1.0	0.0
249.17799999999988	1.992500000000291	trials	270.0	1.0	0.05	1.0	0.0
253.17930000000342	1.9923999999955413	trials	135.0	1.0	0.05	1.0	0.0
257.1805000000022	1.984199999998964	trials	45.0	1.0	0.05	1.0	0.0
261.181700000001	1.9842999999964377	trials	360.0	1.0	0.05	1.0	0.0
265.18300000000454	1.984199999991688	trials	45.0	1.0	0.05	1.0	0.0
269.18420000000333	1.9842999999964377	trials	270.0	1.0	0.05	1.0	0.0
273.1854999999996	2.0005999999993946	trials	135.0	1.0	0.05	1.0	0.0
277.1866999999984	2.0005999999993946	trials	180.0	1.0	0.05	1.0	0.0
281.1880000000019	1.9923999999955413	trials	90.0	1.0	0.05	1.0	0.0
285.1892000000007	1.9923999999955413	trials	360.0	1.0	0.05	1.0	0.0
289.190499999997	1.9924000000028173	trials	180.0	1.0	0.05	1.0	0.0
293.19169999999576	1.9924000000028173	trials	225.0	1.0	0.05	1.0	0.0
297.1929999999993	1.9924000000028173	trials	270.0	1.0	0.05	1.0	0.0
301.1941999999981	1.9924000000028173	trials	315.0	1.0	0.05	1.0	0.0
305.19550000000163	1.9924000000028173	trials	225.0	1.0	0.05	1.0	0.0
309.1967000000004	1.9842999999964377	trials	90.0	1.0	0.05	1.0	0.0
313.19800000000396	1.984199999991688	trials	45.0	1.0	0.05	1.0	0.0
317.19920000000275	1.9842999999964377	trials	225.0	1.0	0.05	1.0	0.0
321.200499999999	2.0005999999993946	trials	135.0	1.0	0.05	1.0	0.0
325.20180000000255	2.0005999999993946	trials	90.0	1.0	0.05	1.0	0.0
329.20300000000134	2.0006999999968684	trials	315.0	1.0	0.05	1.0	0.0
333.2042999999976	1.9924000000028173	trials	135.0	1.0	0.05	1.0	0.0
337.20560000000114	1.9924000000028173	trials	90.0	1.0	0.05	1.0	0.0
341.20679999999993	1.992500000000291	trials	180.0	1.0	0.05	1.0	0.0
345.20810000000347	1.9923999999955413	trials	270.0	1.0	0.05	1.0	0.0
349.20939999999973	1.9924000000028173	trials	315.0	1.0	0.05	1.0	0.0
353.2105999999985	1.992500000000291	trials	315.0	1.0	0.05	1.0	0.0
357.21190000000206	1.984199999998964	trials	360.0	1.0	0.05	1.0	0.0
1040.048	164.38400000000001	epochs					
1042.040399999998	2.008800000003248	trials	270.0	1.0	0.05	1.0	1.0
