onset	duration	nwb_table	angle	cycles_per_second	cycles_per_degree	amplitude	movie_number
0.0	166.6304	epochs					
2.022899999999936	2.006099999998696	trials	135.0	1.0	0.05	1.0	0.0
6.085100000000239	1.9896000000007916	trials	360.0	1.0	0.05	1.0	0.0
10.147400000001653	1.9978999999984808	trials	90.0	1.0	0.05	1.0	0.0
14.20969999999943	1.9896000000007916	trials	315.0	1.0	0.05	1.0	0.0
18.272000000000844	1.9896000000007916	trials	45.0	1.0	0.05	1.0	0.0
22.334399999999732	1.997800000001007	trials	360.0	1.0	0.05	1.0	0.0
26.396700000001147	1.997799999997369	trials	180.0	1.0	0.05	1.0	0.0
30.458999999998923	1.9894999999996799	trials	360.0	1.0	0.05	1.0	0.0
34.52130000000034	1.9896000000007916	trials	180.0	1.0	0.05	1.0	0.0
38.583599999998114	1.9979000000021188	trials	315.0	1.0	0.05	1.0	0.0
42.64600000000064	1.9978999999984808	trials	225.0	1.0	0.05	1.0	0.0
46.70829999999842	1.9896000000007916	trials	225.0	1.0	0.05	1.0	0.0
50.77070000000094	1.9894999999996799	trials	135.0	1.0	0.05	1.0	0.0
54.83299999999872	1.9979000000021188	trials	270.0	1.0	0.05	1.0	0.0
58.895400000001246	1.9978999999984808	trials	45.0	1.0	0.05	1.0	0.0
62.95769999999902	1.9896000000007916	trials	270.0	1.0	0.05	1.0	0.0
67.02010000000155	1.9895999999971536	trials	225.0	1.0	0.05	1.0	0.0
71.08250000000044	1.9978999999984808	trials	315.0	1.0	0.05	1.0	0.0
75.14480000000185	1.9978999999984808	trials	315.0	1.0	0.05	1.0	0.0
79.20720000000074	1.9896000000007916	trials	360.0	1.0	0.05	1.0	0.0
83.26959999999963	1.9896000000007916	trials	45.0	1.0	0.05	1.0	0.0
87.33199999999852	1.9979000000021188	trials	315.0	1.0	0.05	1.0	0.0
91.39440000000104	1.9978999999984808	trials	135.0	1.0	0.05	1.0	0.0
95.45669999999882	1.9896000000007916	trials	180.0	1.0	0.05	1.0	0.0
99.51910000000134	1.9895999999971536	trials	135.0	1.0	0.05	1.0	0.0
103.58150000000023	1.9978999999984808	trials	360.0	1.0	0.05	1.0	0.0
107.64389999999912	1.9979000000021188	trials	135.0	1.0	0.05	1.0	0.0
111.70630000000165	1.9895999999971536	trials	90.0	1.0	0.05	1.0	0.0
115.76870000000054	1.9896000000007916	trials	270.0	1.0	0.05	1.0	0.0
119.83109999999942	1.9979000000021188	trials	180.0	1.0	0.05	1.0	0.0
123.89349999999831	1.9813000000031025	trials	90.0	1.0	0.05	1.0	0.0
127.95590000000084	1.9896000000007916	trials	225.0	1.0	0.05	1.0	0.0
132.01829999999973	1.9896000000007916	trials	225.0	1.0	0.05	1.0	0.0
136.08079999999973	1.9978999999984808	trials	270.0	1.0	0.05	1.0	0.0
140.14319999999861	1.9812000000019907	trials	45.0	1.0	0.05	1.0	0.0
