session_id	original_session_id
ses-jGCaMP8f+ANM471993+cell01	ses-jGCaMP8f_ANM471993_cell01
ses-jGCaMP8f+ANM471993+cell02	ses-jGCaMP8f_ANM471993_cell02
ses-jGCaMP8f+ANM471993+cell03	ses-jGCaMP8f_ANM471993_cell03
