onset	duration	nwb_table	angle	cycles_per_second	cycles_per_degree	amplitude	movie_number
0.0	164.09728	epochs					
1.992500000000291	2.0086999999984982	trials	180.0	1.0	0.05	1.0	0.0
5.993499999996857	1.9923000000053435	trials	180.0	1.0	0.05	1.0	0.0
9.994599999998172	1.9923000000053435	trials	90.0	1.0	0.05	1.0	0.0
13.995600000002014	1.9923999999955413	trials	360.0	1.0	0.05	1.0	0.0
17.99670000000333	1.9922999999980675	trials	360.0	1.0	0.05	1.0	0.0
21.99779999999737	1.9841000000014901	trials	135.0	1.0	0.05	1.0	0.0
25.998899999998685	1.9841000000014901	trials	135.0	1.0	0.05	1.0	0.0
30.0	1.9841000000014901	trials	45.0	1.0	0.05	1.0	0.0
34.001100000001315	1.9841000000014901	trials	135.0	1.0	0.05	1.0	0.0
38.00220000000263	2.0005999999993946	trials	270.0	1.0	0.05	1.0	0.0
42.00329999999667	2.0005999999993946	trials	225.0	1.0	0.05	1.0	0.0
46.004500000002736	2.000499999994645	trials	360.0	1.0	0.05	1.0	0.0
50.00560000000405	1.9923999999955413	trials	225.0	1.0	0.05	1.0	0.0
54.00669999999809	1.9924000000028173	trials	180.0	1.0	0.05	1.0	0.0
58.00789999999688	1.9924000000028173	trials	225.0	1.0	0.05	1.0	0.0
62.009100000002945	1.9923999999955413	trials	270.0	1.0	0.05	1.0	0.0
66.01019999999698	1.9924000000028173	trials	225.0	1.0	0.05	1.0	0.0
70.01140000000305	1.9923999999955413	trials	90.0	1.0	0.05	1.0	0.0
74.01260000000184	1.984199999998964	trials	270.0	1.0	0.05	1.0	0.0
78.01380000000063	1.984199999998964	trials	315.0	1.0	0.05	1.0	0.0
82.01499999999942	1.984199999998964	trials	315.0	1.0	0.05	1.0	0.0
86.01619999999821	1.984199999998964	trials	180.0	1.0	0.05	1.0	0.0
90.017399999997	2.0005999999993946	trials	135.0	1.0	0.05	1.0	0.0
94.01860000000306	2.0005999999993946	trials	225.0	1.0	0.05	1.0	0.0
98.01980000000185	2.0005999999993946	trials	360.0	1.0	0.05	1.0	0.0
102.02100000000064	1.9923999999955413	trials	180.0	1.0	0.05	1.0	0.0
106.0222999999969	1.9924000000028173	trials	360.0	1.0	0.05	1.0	0.0
110.02350000000297	1.9923999999955413	trials	90.0	1.0	0.05	1.0	0.0
114.02470000000176	1.9923999999955413	trials	315.0	1.0	0.05	1.0	0.0
118.02599999999802	1.9924000000028173	trials	45.0	1.0	0.05	1.0	0.0
122.02719999999681	1.9924000000028173	trials	45.0	1.0	0.05	1.0	0.0
126.02840000000288	1.992500000000291	trials	45.0	1.0	0.05	1.0	0.0
130.02969999999914	1.984199999998964	trials	90.0	1.0	0.05	1.0	0.0
134.03089999999793	1.9843000000037136	trials	135.0	1.0	0.05	1.0	0.0
138.03220000000147	1.984199999998964	trials	315.0	1.0	0.05	1.0	0.0
142.03340000000026	2.0006999999968684	trials	315.0	1.0	0.05	1.0	0.0
146.0347000000038	2.0005999999993946	trials	45.0	1.0	0.05	1.0	0.0
150.03600000000006	2.0005999999993946	trials	270.0	1.0	0.05	1.0	0.0
154.03719999999885	1.9924000000028173	trials	270.0	1.0	0.05	1.0	0.0
158.0385000000024	1.9923999999955413	trials	90.0	1.0	0.05	1.0	0.0
210.812	164.57088	epochs					
212.80449999999837	2.000500000001921	trials	270.0	1.0	0.05	1.0	1.0
216.80559999999969	1.9924000000028173	trials	45.0	1.0	0.05	1.0	1.0
220.80679999999847	1.9924000000028173	trials	315.0	1.0	0.05	1.0	1.0
224.80799999999726	1.9924000000028173	trials	225.0	1.0	0.05	1.0	1.0
228.80920000000333	1.9923999999955413	trials	360.0	1.0	0.05	1.0	1.0
232.81040000000212	1.9923999999955413	trials	315.0	1.0	0.05	1.0	1.0
236.81149999999616	1.9924000000028173	trials	90.0	1.0	0.05	1.0	1.0
240.81270000000222	1.984199999998964	trials	360.0	1.0	0.05	1.0	1.0
244.813900000001	1.984199999998964	trials	270.0	1.0	0.05	1.0	1.0
248.8150999999998	1.984199999998964	trials	360.0	1.0	0.05	1.0	1.0
252.8162999999986	1.984199999998964	trials	135.0	1.0	0.05	1.0	1.0
256.8174999999974	2.0006000000066706	trials	180.0	1.0	0.05	1.0	1.0
260.81870000000345	2.0005999999993946	trials	225.0	1.0	0.05	1.0	1.0
264.8199999999997	1.9924000000028173	trials	180.0	1.0	0.05	1.0	1.0
268.8211999999985	1.9924000000028173	trials	180.0	1.0	0.05	1.0	1.0
272.8223999999973	1.9924000000028173	trials	180.0	1.0	0.05	1.0	1.0
276.82360000000335	1.9923999999955413	trials	315.0	1.0	0.05	1.0	1.0
280.82480000000214	1.9923999999955413	trials	135.0	1.0	0.05	1.0	1.0
284.82600000000093	1.9924000000028173	trials	135.0	1.0	0.05	1.0	1.0
288.8272999999972	1.9924000000028173	trials	360.0	1.0	0.05	1.0	1.0
292.82850000000326	1.984199999998964	trials	45.0	1.0	0.05	1.0	1.0
296.82970000000205	1.984199999998964	trials	90.0	1.0	0.05	1.0	1.0
300.83090000000084	1.9842999999964377	trials	270.0	1.0	0.05	1.0	1.0
304.8321999999971	1.984199999998964	trials	315.0	1.0	0.05	1.0	1.0
